sys_id,product_id,product_name,product_en_name,category,supplier_name,brand_name,keyword,description,data_time,data_status
1566563,7792,FM Shoes 訂製款-多帶後拉鍊高跟瑪莉珍鞋 黑 36-40,FM Shoes Mary Janes (BK:14080248),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,拉鍊,高跟,瑪莉珍,高跟鞋,high heels,mary janes",,2023-07-25 14:18:55.180,1
1566564,7791,FM Shoes 訂製款-多帶後拉鍊高跟瑪莉珍鞋 杏 36-40,【FM Shoes】Mary Janes (Apricot 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,拉鍊,高跟,瑪莉珍,高跟鞋,high heels,mary janes",,2023-07-25 14:18:55.180,1
1566565,7790,【FM Shoes】訂製款-3Way前包平底拖鞋,【FM Shoes】3Way Flat Slippers,流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,3Way前包平底拖鞋,3Way,平底拖鞋,平底鞋,多way,拖鞋,涼鞋,前包平底拖鞋,黑色平底拖鞋",版　型 標準版(照原本尺寸購買) 產　地 中國製 鞋　面 精選細緻蜜桃絨布 內　裏 透氣人造豚皮鞋墊+舒適乳膠內墊 鞋　底 橡膠防滑膠底 重　量 650公克 跟　型   筒　高  筒　圍  踝　圍  前跟高  後跟高 1cm 內增高,2023-07-25 14:18:55.180,1
1566566,7789,【FM Shoes】訂製款-3Way前包平底拖鞋 (卡其 36-40),【FM Shoes】3Way Flat slippers (Khaki 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,3Way前包平底拖鞋,3Way,平底拖鞋,平底鞋,多way,拖鞋,涼鞋,前包平底拖鞋,卡其色平底拖鞋",版　型 標準版(照原本尺寸購買) 產　地 中國製 鞋　面 精選細緻蜜桃絨布 內　裏 透氣人造豚皮鞋墊+舒適乳膠內墊 鞋　底 橡膠防滑膠底 重　量 650公克 跟　型   筒　高  筒　圍  踝　圍  前跟高  後跟高 1cm 內增高,2023-07-25 14:18:55.180,1
1566573,7782,【FM Shoes】包釦方飾方頭高跟鞋 (粉 36-40),【FM Shoes】High Heels (Pink 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,方頭,高跟鞋,heels,high heels,百搭,上班",,2023-07-25 14:18:55.180,1
1566574,7781,FM Shoes 包釦方飾方頭高跟鞋 米 36-40,FM Shoes high heels(CR:14080253),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,方頭,高跟鞋,heels,high heels,百搭,上班",,2023-07-25 14:18:55.180,1
1566575,7780,【FM Shoes】包釦方飾方頭高跟鞋 (黑 36-40),【FM Shoes】High Heels (Black 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,方頭,高跟鞋,百搭,上班,黑色鞋子,黑色高跟鞋,黑鞋",版　型 標準版(照原本尺寸購買) 產　地 韓國『中國製作，100％韓國品管空運來台販售』 鞋　面 精選細緻蜜桃絨布 內　裏 透氣人造豚皮鞋墊+舒適乳膠內墊 鞋　底 橡膠防滑膠底 重　量 750公克 跟　型   筒　高  筒　圍  踝　圍  前跟高  後跟高 5cm 內增高,2023-07-25 14:18:55.180,1
1566576,7779,FM Shoes 韓版-笑臉厚底懶人鞋 灰 36-40,【FM Shoes】Slip on(Grey 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,笑臉,厚底,懶人鞋,shoes,fashion,slip on",,2023-07-25 14:18:55.180,1
1566577,7778,FM Shoes 韓版-雙斜紋配色帆布鞋 藍 36-40,【FM Shoes】Canvas shoes(Blue 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,正韓,韓,帆布鞋,白,休閒鞋,百搭,canvas,shoes,fashion",,2023-07-25 14:18:55.180,1
1566578,7777,FM Shoes 韓版-雙斜紋配色帆布鞋 紅 36-40,【FM Shoes】Canvas shoes(Red 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,正韓,韓,帆布鞋,白,休閒鞋,百搭,canvas,shoes,fashion",,2023-07-25 14:18:55.180,1
1566579,7776,FM Shoes 韓版-雙斜紋配色帆布鞋 白 36-40,【FM Shoes】Canvas shoes(White 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,正韓,韓,帆布鞋,白,休閒鞋,百搭,canvas,shoes,fashion",,2023-07-25 14:18:55.180,1
1566582,7773,FM Shoes 韓版-絨面寬帶小坡跟涼鞋 灰 36-40,【FM Shoes】Suede flip-flops sandals (Grey 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,寬帶 涼鞋,小坡跟,涼鞋,扣環,扣環 涼鞋,坡跟 涼鞋,sandals,Buckle sandals,Buckle",,2023-07-25 14:18:55.180,1
1566583,7772,FM Shoes 韓版-絨面寬帶小坡跟涼鞋 棕 36-40,【FM Shoes】Suede flip-flops sandals (Brown 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,寬帶 涼鞋,小坡跟,涼鞋,扣環,扣環 涼鞋,坡跟 涼鞋,sandals,Buckle sandals,Buckle",,2023-07-25 14:18:55.180,1
1566584,7771,FM Shoes 正韓-雕花縷空牛津紳士鞋 杏 37-42,FM Shoes brogue shoes (CR:14050390),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,雕花縷空牛津紳士鞋,brogue shoes,Oxfords,Carved,flats,pointy-toe",,2023-07-25 14:18:55.180,1
1566585,7770,FM Shoes 韓版-絨面寬帶小坡跟涼鞋 黑 36-40,【FM Shoes】Suede flip-flops sandals (Black 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,寬帶 涼鞋,小坡跟,涼鞋,扣環,扣環 涼鞋,坡跟 涼鞋,sandals,Buckle sandals,Buckle",,2023-07-25 14:18:55.180,1
1566586,7769,【FM Shoes】韓版-流蘇木跟牛津紳士鞋(咖色),【FM Shoes】Tassel Oxfords Wood Heels Shoes(Brown),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14050Oxfords,FMshoes,木跟鞋,流蘇牛津鞋,紳士鞋,便鞋,牛津休閒鞋,oxfords,wood shoes,loafers,學院風,brogues,雕花,木紋,咖色牛津鞋",,2023-07-25 14:18:55.180,1
1566588,7767,【FM Shoes】韓版-流蘇木跟牛津紳士鞋(杏色),【FM Shoes】Tassel Oxfords Wood Heels Shoes(Apricot),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14050Oxfords,FMshoes,木跟鞋,流蘇牛津鞋,紳士鞋,便鞋,牛津休閒鞋,oxfords,wood shoes,loafers,學院風,brogues,雕花,木紋,杏色牛津鞋",,2023-07-25 14:18:55.180,1
1566589,7766,FM Shoes 韓版-彈性多帶尖頭高跟鞋 黑 35-39,【FM Shoes】ankle straps pointy-toe high heels (Black 35-39),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,尖頭高跟鞋,ankle straps,pointy-toe,high heels,尖頭鞋,高跟鞋,尖頭 高跟鞋,繞踝,繫帶,扣環,多帶",,2023-07-25 14:18:55.180,1
1566590,7765,FM Shoes 韓版-彈性多帶尖頭高跟鞋 卡其 35-38,【FM Shoes】ankle straps pointy-toe high heels (Khaki 35-38),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,尖頭高跟鞋,ankle straps pointy-toe high heels,pointy-toe,high heels,ankle straps,繞踝,繫帶,",,2023-07-25 14:18:55.180,1
1566591,7764,FM Shoes 正韓-雕花縷空牛津紳士鞋 杏 37-42,FM Shoes brogue shoes (CR:14050390),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,雕花縷空牛津紳士鞋,brogue shoes,Oxfords,Carved,flats,pointy-toe",,2023-07-25 14:18:55.180,1
1566599,7756,FM Shoes 韓-側挖空方頭低跟包鞋 黑 36-39,FM Shoes square-toe Low heels(BK:14050388),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,側挖空方頭低跟包鞋,低跟鞋,包鞋,方頭鞋,square toe,Low heels,蜜桃絨,Peach velvet,velvet",,2023-07-25 14:18:55.180,1
1566600,7755,FM Shoes 韓-側挖空方頭低跟包鞋 棕 36-39,FM Shoes square-toe Low heels(BR:14050388),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,側挖空方頭低跟包鞋,低跟鞋,包鞋,方頭鞋,square toe,Low heels,蜜桃絨,Peach velvet,velvet",,2023-07-25 14:18:55.180,1
1566601,7754,FM Shoes collection-正韓真皮魔鬼氈休閒小白鞋 白 36-39,FM Shoes collection sneakers with the velcro(W:14021313),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,真皮魔鬼氈休閒小白鞋,懶人鞋,白鞋,內增高,韓,platform shoes,collection,休閒鞋,魔鬼氈,casual shoes",,2023-07-25 14:18:55.180,1
1566602,7753,FM Shoes collection-正韓真皮厚底懶人小白鞋 白 36-39,FM Shoes collection platform shoes(W:14021312),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,真皮厚底懶人小白鞋,厚底鞋,懶人鞋,白鞋,內增高,韓,platform shoes,collection",,2023-07-25 14:18:55.180,1
1566603,7752,【FM Shoes】韓-細條紋帆布懶人鞋(深藍),【FM Shoes】Fine Stripes Canvas Espadrilles(Blue),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"140213Canvas,FMShoes,條紋帆布鞋,帆布鞋,懶人鞋,便鞋,條紋懶人鞋,深藍色便鞋,藍色休閒鞋,藍色平底鞋",,2023-07-25 14:18:55.180,1
1566604,7751,【FM Shoes】韓-細條紋帆布懶人鞋(紅色),【FM Shoes】Fine Stripes Canvas Espadrilles(Red),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"140213Canvas,FMShoes,條紋帆布鞋,帆布鞋,懶人鞋,便鞋,條紋懶人鞋,紅色便鞋,紅色休閒鞋,紅色平底鞋",,2023-07-25 14:18:55.180,1
1566605,7750,【FM Shoes】韓-細條紋帆布懶人鞋(米白),【FM Shoes】Fine Stripes Canvas Espadrilles(White),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"140213Canvas,FMShoes,條紋帆布鞋,帆布鞋,懶人鞋,便鞋,條紋懶人鞋,米白便鞋,米白休閒鞋,米白平底鞋",,2023-07-25 14:18:55.180,1
1566607,7748,FM Shoes 韓版-皮革木跟紳士牛津鞋 黑 36-42,【FM Shoes】Oxford shoes (black 36-42),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FMShoes,FM,皮革木跟紳士牛津鞋,皮革,木跟,紳士,牛津鞋,尖頭鞋,尖頭,鞋,粗跟,繫帶,block heels,pointed,Oxfords,Brogues,wood",,2023-07-25 14:18:55.180,1
1566610,7745,【FM Shoes】韓版-拼接帆布休閒鞋(粉色),【FM Shoes】Canvas Casual Shoes(Pink),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14021327Canvas,FMShoes,拼接帆布休閒鞋,帆布鞋,帆布休閒鞋,休閒鞋,帆布鞋,sneaker,shoe,flat shoe,platform,canvas",,2023-07-25 14:18:55.180,1
1566611,7744,【FM Shoes】韓版-拼接帆布休閒鞋(卡其),【FM Shoes】Canvas Casual Shoes(Khaki),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14021327Canvas,FMShoes,拼接帆布休閒鞋,帆布鞋,帆布休閒鞋,休閒鞋,帆布鞋,sneaker,shoe,flat shoe,platform,canvas",,2023-07-25 14:18:55.180,1
1566612,7743,【FM Shoes】韓版-拼接帆布休閒鞋(米白),【FM Shoes】Canvas Casual Shoes(White),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14021327Canvas,FMShoes,拼接帆布休閒鞋,帆布鞋,帆布休閒鞋,休閒鞋,帆布鞋,sneaker,shoe,flat shoe,platform,canvas",,2023-07-25 14:18:55.180,1
1566613,7742,FM Shoes 韓版-拼接帆布休閒鞋 黑 36-40,【FM Shoes】Canvas casual shoes (black 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FMShoes,FM,拼接帆布休閒鞋,拼接,帆布休閒鞋,帆布,休閒鞋,帆布鞋,休閒,包鞋,lace up,sneaker,shoe,flat shoe,platform,canvas",,2023-07-25 14:18:55.180,1
1566614,7741,【FM Shoes】波西繞帶方頭包鞋,【FM Shoes】Bohemia Lace-up Flats,流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FMShoes,FM,綁帶涼鞋,方頭包鞋,繞帶包鞋,綁帶包鞋,綁帶平底鞋,平底鞋,繫帶涼鞋",,2023-07-25 14:18:55.180,1
1566615,7740,FM Shoes 韓-波西繞帶方頭包鞋 杏 36-40,【FM Shoes】Bohemia Lace-up flats (Apricot 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FMShoes,FM,波西繞帶方頭包鞋,繞帶,方頭包鞋,方頭,包鞋,鞋,平底,平底鞋,绑带,Strappy,Strap,flat shoe,ballerinas,lace up",,2023-07-25 14:18:55.180,1
1566616,7739,【FM Shoes】韓-絨面鑲金屬高跟鞋,【FM Shoes】Velvet Metal Chunky,流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FMShoes,FM,絨面鑲金屬高跟鞋,絨面,金屬,高跟鞋,粗跟,包鞋,上班族,,pointy-toe,flats,block heels,pumps,",,2023-07-25 14:18:55.180,1
1566617,7738,FM Shoes 韓-絨面鑲金屬高跟鞋 杏 36-40,【FM Shoes】Velvet metal Chunky (apricot 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FMShoes,FM,絨面鑲金屬高跟鞋,絨面,金屬,高跟鞋,粗跟,包鞋,上班族,,pointy-toe,flats,block heels,pumps,",,2023-07-25 14:18:55.180,1
1566618,7737,FM Shoes 韓-絨面鑲金屬高跟鞋 黑 36-40,【FM Shoes】Velvet metal Chunky (black 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FMShoes,FM,絨面鑲金屬高跟鞋,絨面,金屬,高跟鞋,粗跟,包鞋,上班族,,pointy-toe,flats,block heels,pumps,",,2023-07-25 14:18:55.180,1
1566619,7736,FM Shoes 韓-絨面鑲金屬高跟鞋 綠 36-40,【FM Shoes】Velvet metal block heels (green 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FMShoes,FM,絨面鑲金屬高跟鞋,絨面,金屬,高跟鞋,粗跟,包鞋,上班族,,pointy-toe,flats,block heels,pumps,",,2023-07-25 14:18:55.180,1
1566620,7735,FM Shoes 韓-鑽飾方環尖頭包鞋 灰 36-40,【FM Shoes】diamond pointy-toe flats (grey 36-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,鑽,包鞋,平底鞋,便鞋,低跟鞋,尖頭,平底鞋 推薦,優雅,韓 平底鞋,低跟鞋 推薦,pointy-toe,flats",,2023-07-25 14:18:55.180,1
1566621,7734,FM Shoes 韓-鑽飾方環尖頭包鞋 黑 36-40,FM Shoes diamond pointy-toe flats (black),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,鑽,包鞋,平底鞋,便鞋,低跟鞋,尖頭,平底鞋 推薦,優雅,韓 平底鞋,低跟鞋 推薦,pointy-toe,flats",,2023-07-25 14:18:55.180,1
1566622,7733,FM Shoes 韓-鑽飾方環尖頭包鞋 酒紅 36-40,FM Shoes diamond pointy-toe flats (Red wine),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM,shoes,鑽,包鞋,平底鞋,便鞋,低跟鞋,尖頭,平底鞋 推薦,優雅,韓 平底鞋,低跟鞋 推薦,pointy-toe,flats",,2023-07-25 14:18:55.180,1
1567009,7304,【FM Shoes】韓-絨質交叉帶高跟鞋,【FM Shoes】Velvety Cross Strap Pumps,流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FMShoes,FM,絨質交叉帶高跟鞋,絨質,交叉帶,高跟鞋,粗跟,尖頭鞋,尖頭,鞋,宴會,Strappy,pumps,block heels,Ankle strap,heel",版型: 標準版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 700 g  後跟高:  5.5cm  鞋面:精選細緻蜜桃絨布  內裡:透氣人造豚皮鞋墊+舒適乳膠內墊 鞋底:橡膠防滑膠底    商品備註: 扣環設計方便微調腳圍寬度。此款面料為渲染後處理，若有紋路不均皆屬正常現象。   尺寸單位為 CM 以上尺寸規格依37號人工測量，筒高、筒圍每增減一個尺寸增減約0.5CM，僅供參考!,2023-07-25 14:18:55.180,1
1567013,7300,【FM Shoes】韓-流蘇釦帶方頭高跟鞋,【FM Shoes】Square-Toe Fringe Pumps,流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,韓,流蘇,釦帶,方頭,高跟鞋,流蘇釦帶方頭高跟鞋,高跟鞋,方頭高跟鞋,釦帶方頭高跟鞋,鞋,高鞋,OL鞋,上班族,名媛,Heel shoe,shoe,OL,high heel shoe",版型: 偏小版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 850 g  後跟高:  5.5cm  鞋面:精選細緻蜜桃絨布+電鍍金屬 內裡:透氣牛紋面料鞋墊+乳膠內墊 鞋底:橡膠防滑膠底    商品備註: 此款面料為渲染後處理，若有紋路不均皆屬正常現象。   尺寸單位為 CM 以上尺寸規格依37號人工測量，筒高、筒圍每增減一個尺寸增減約0.5CM，僅供參考!,2023-07-25 14:18:55.180,1
1567015,7298,【FM Shoes】韓-光澤韓國絨樂福鞋(粉色),【FM Shoes】Velvety Loafers(Pink),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14050Loafers,FMShoes,樂福鞋,絨布樂福鞋,絨布懶人鞋,休閒鞋,包鞋,旅行鞋,loafers,shoe,flat shoe,shoe,粉色懶人鞋,粉色樂福鞋",版型: 標準版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 800 g  前跟高:  0.5cm  後跟高:  2cm 鞋面:精選細緻蜜桃絨布 內裡:透氣人造豚皮鞋墊+舒適乳膠內墊 鞋底:木紋層粗鞋跟+橡膠防滑膠底    商品備註: 此款面料為渲染後處理，若有紋路不均皆屬正常現象。   尺寸單位為 CM 以上尺寸規格依37號人工測量，筒高、筒圍每增減一個尺寸增減約0.5CM，僅供參考!,2023-07-25 14:18:55.180,1
1567016,7297,【FM Shoes】韓-光澤韓國絨樂福鞋(淺灰),【FM Shoes】Velvety Loafers(Light Grey),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14050Loafers,FMShoes,樂福鞋,絨布樂福鞋,絨布懶人鞋,休閒鞋,包鞋,旅行鞋,loafers,shoe,flat shoe,shoe,淺灰色懶人鞋,淺灰樂福鞋",版型: 標準版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 800 g  前跟高:  0.5cm  後跟高:  2cm 鞋面:精選細緻蜜桃絨布 內裡:透氣人造豚皮鞋墊+舒適乳膠內墊 鞋底:木紋層粗鞋跟+橡膠防滑膠底    商品備註: 此款面料為渲染後處理，若有紋路不均皆屬正常現象。   尺寸單位為 CM 以上尺寸規格依37號人工測量，筒高、筒圍每增減一個尺寸增減約0.5CM，僅供參考!,2023-07-25 14:18:55.180,1
1567017,7296,【FM Shoes】韓-光澤韓國絨樂福鞋(黑色),【FM Shoes】Velvety Loafers(Black),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14050Loafers,FMShoes,樂福鞋,絨布樂福鞋,絨布懶人鞋,休閒鞋,包鞋,旅行鞋,loafers,shoe,flat shoe,shoe,黑色懶人鞋,黑色樂福鞋",版型: 標準版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 800 g  前跟高:  0.5cm  後跟高:  2cm 鞋面:精選細緻蜜桃絨布 內裡:透氣人造豚皮鞋墊+舒適乳膠內墊 鞋底:木紋層粗鞋跟+橡膠防滑膠底    商品備註: 此款面料為渲染後處理，若有紋路不均皆屬正常現象。   尺寸單位為 CM 以上尺寸規格依37號人工測量，筒高、筒圍每增減一個尺寸增減約0.5CM，僅供參考!,2023-07-25 14:18:55.180,1
1567018,7295,【FM Shoes】韓-光澤韓國絨樂福鞋(杏色),【FM Shoes】Velvety Loafers(Beige),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14050Loafers,FMShoes,樂福鞋,絨布樂福鞋,絨布懶人鞋,休閒鞋,包鞋,旅行鞋,loafers,shoe,flat shoe,shoe,杏色懶人鞋,杏色樂福鞋",版型: 標準版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 800 g  前跟高:  0.5cm  後跟高:  2cm 鞋面:精選細緻蜜桃絨布 內裡:透氣人造豚皮鞋墊+舒適乳膠內墊 鞋底:木紋層粗鞋跟+橡膠防滑膠底    商品備註: 此款面料為渲染後處理，若有紋路不均皆屬正常現象。   尺寸單位為 CM 以上尺寸規格依37號人工測量，筒高、筒圍每增減一個尺寸增減約0.5CM，僅供參考!,2023-07-25 14:18:55.180,1
1567019,7294,【FM Shoes】韓國絨料踝帶包鞋,【FM Shoes】Velvety Pointed-toe Flats with Ankle Strap,流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,韓,韓國,絨料,踝帶,包鞋,休閒,氣質,fmshoes,韓國絨料踝帶包鞋,包鞋,踝帶包鞋,平底鞋,尖頭鞋,休閒鞋,上班族,Flat shoe,point shoe,shoe",版型: 偏小版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 600 g  後跟高:  1.7cm  鞋面:精選細緻蜜桃絨布  內裡:透氣人造豚皮鞋墊+舒適乳膠內墊 鞋底:橡膠防滑膠底    商品備註: 扣環設計方便微調腳圍寬度。此款面料為渲染後處理，若有紋路不均皆屬正常現象。   尺寸單位為 CM 以上尺寸規格依37號人工測量，筒高、筒圍每增減一個尺寸增減約0.5CM，僅供參考!,2023-07-25 14:18:55.180,1
1567026,7287,FM Shoes 韓-鞋頭拼接厚底懶人鞋 白,FM Shoes(no.14021333-WH),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,韓,鞋頭,拼接,厚底,懶人鞋,增高,平底鞋,休閒,舒適",版型: 偏小版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 800 g  前跟高:  3cm   後跟高:  3cm  鞋面:進口厚織帆布面料 內裡:透氣棉布內裡+進口透氣泡棉內墊 鞋底:橡膠防滑刻紋底,2023-07-25 14:18:55.180,1
1567027,7286,【FM Shoes】韓-皮革綁結方頭樂福鞋(粉色),【FM Shoes】Square-Toe Tied Loafers(Pink),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14021322Loafers,FMShoes,方頭樂福鞋,綁結樂福鞋,方頭樂福鞋,樂福鞋,平底鞋,懶人鞋,loafers,粉色樂福鞋,粉色懶人鞋",版型: 標準版 產地: 韓國 『100％韓國製作、品管空運來台販售』 重量: 650 g  後跟高:  1cm  鞋面:質感牛紋面料 內裡:透氣人造豚皮鞋墊+舒適乳膠內墊 鞋底:橡膠防滑膠底,2023-07-25 14:18:55.180,1
1567029,7284,【FM Shoes】韓-皮革綁結方頭樂福鞋(米白),【FM Shoes】Square-Toe Tied Loafers(White),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"14021322Loafers,FMShoes,方頭樂福鞋,綁結樂福鞋,方頭樂福鞋,樂福鞋,平底鞋,懶人鞋,loafers,米白樂福鞋,米白懶人鞋",版型: 標準版 產地: 韓國 『100％韓國製作、品管空運來台販售』 重量: 650 g  後跟高:  1cm  鞋面:質感牛紋面料 內裡:透氣人造豚皮鞋墊+舒適乳膠內墊 鞋底:橡膠防滑膠底,2023-07-25 14:18:55.180,1
1567030,7283,FM Shoes 韓-紅藍雙線繫帶休閒鞋 深藍紅 36-40,【FM Shoes】Korea - Lace-up Sneakers with Dark Blue & Red Diagonal Stripes 36-40,流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,韓,雙線,繫帶,休閒鞋,紅色,藍色,休閒,fmshoes",版型: 標準版 產地: 韓國 『100％韓國製作、品管空運來台販售』 重量: 650 g  後跟高:  1cm  鞋面:質感牛紋面料 內裡:透氣人造豚皮鞋墊+舒適乳膠內墊 鞋底:橡膠防滑膠底,2023-07-25 14:18:55.180,1
1567036,7277,【FM Shoes】NeuTral-新輕量混色飛織休閒鞋,【FM Shoes】NeuTral-Flyknit Melange Sneakers,流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM Shoes Neu Tral,新輕量混色飛織休閒鞋 棗紅,fmshoes,新輕量,混色飛織休閒鞋,休閒鞋,鞋,跑步鞋,運動鞋,casual shoe,sneaker,shoe",版型: 標準版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 700 g  後跟高:  0.8cm  鞋面:尼龍混色針織面料 內裡:草編面料+乳膠內墊 鞋底:橡膠防滑膠底,2023-07-25 14:18:55.180,1
1567037,7276,FM Shoes Neu Tral-新輕量混色飛織休閒鞋 灰 37-40,【FM Shoes】Neu Tral - Flyknit Melange sneakers (Grey 37-40),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,FM Shoes Neu Tral,新輕量混色飛織休閒鞋 棗紅,fmshoes,新輕量,混色飛織休閒鞋,休閒鞋,鞋,跑步鞋,運動鞋,casual shoe,sneaker,shoe",版型: 標準版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 700 g  後跟高:  0.8cm  鞋面:尼龍混色針織面料 內裡:草編面料+乳膠內墊 鞋底:橡膠防滑膠底,2023-07-25 14:18:55.180,1
1567041,7272,【FM Shoes】韓-民族風麻織草編涼鞋,【FM Shoes】Espadrille Sandles,流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FMSHOES,FM,民族風麻織草編涼鞋,民族風,麻織,草編,涼鞋,平底,平底鞋,鞋,平底涼鞋,flat shoe,toe,Ankle strap,Summer shoe,flats",版型: 標準版 產地: 韓國『中國製作，100％韓國品管空運來台販售』 重量: 700 g  後跟高:  0.8cm  鞋面:尼龍混色針織面料 內裡:草編面料+乳膠內墊 鞋底:橡膠防滑膠底,2023-07-25 14:18:55.180,1
1567275,7032,FM Shoes 韓-側流線剪裁懶人包鞋 綠 37-39,FM Shoes(no.14021278-G),流行,(FM Shoes) 米斯國際有限公司,FM Shoes,"FM Shoes,側流線,剪裁,懶人,包鞋,FM,fmshoes",版型: 偏小版 產地: 中國製 重量: 650 g 前跟高:    1.6cm    後跟高:    1.7cm 踝圍: 1.5cm 鞋面:質感牛皮紋PU珠光面料 內裡:透氣人造牛皮鞋墊+乳膠內墊 鞋底:橡膠EVA防滑膠底    商品備註: 此款皮革為渲染後處理，面料均為特殊壓紋設計，若有紋路不均皆屬正常現象。   尺寸單位為 CM 以上尺寸規格依37號人工測量，筒高、筒圍每增減一個尺寸增減約0.5CM，僅供參考!,2023-07-25 14:18:55.180,1
